Id,city,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,type_of_house,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
22705,pune,40,M,Madrasi,Photo Framing,none,96000,4500,0,3,1,T2,5,120,0,1,Retail Store,12,12,5000
22706,Bochha,30,F,OBC,Cow Rearing,Agriculture,60000,5000,0,2,1,T2,4,100,1,1,Animal husbandry,12,50,8000
22707,Bochha,30,F,OBC,Goat rearing,Agriculture,60000,5000,0,2,1,T2,4,100,1,1,Meat Businesses,12,50,8000
22708,Bochha,45,F,OBC,Goat rearing,Agriculture,60000,5000,0,1,1,T2,3,100,1,1,Meat Businesses,12,50,8000
22709,pune,32,F,Madari,Artificial Jewellery Business,none,36000,5000,0,3,1,T2,5,120,0,1,Artifical Jewellry Selling,12,12,6000
22710,pune,58,F,Mahar,Mess Work,none,36000,3000,0,0,1,R,2,300,1,1,Eateries,12,12,7000
22711,Bochha,50,F,OBC,Goat rearing,Agriculture,60000,5000,0,0,1,T2,2,100,1,1,Meat Businesses,12,50,8000
22712,noorsarai,50,F,OBC,Paddy cultivation,Livestock rearing,36000,3000,0,1,1,T2,4,550,0,1,Farming/ Agriculture,12,12,8000
22713,Bochha,45,F,OBC,Goat rearing,Agriculture,60000,5000,0,1,1,T2,3,100,1,1,Meat Businesses,12,50,8000
22714,Bochha,30,F,OBC,Fire Wood Business,Agriculture,60000,5000,0,2,1,T2,4,100,1,1,Construction Related Activities,12,50,8000
22715,pune,26,F,Madari,Tailoring,none,84000,5000,0,3,1,T1,5,350,0,1,Apparels,12,12,6000
22716,Bochha,45,F,OBC,Accessories Vendor,Agriculture,60000,5000,0,2,1,T2,4,100,1,1,Artifical Jewellry Selling,12,50,8000
22717,Noorsarai,45,F,Noniya,Paddy cultivation,Livestock rearing,30000,2500,0,0,1,R,4,600,0,1,Farming/ Agriculture,12,12,8000
22718,pune,33,F,Yadav,Cloth business,none,108000,5000,0,2,1,R,4,400,1,1,Apparels,12,12,7000
22719,,44,M,ST,Cloth business,Daily wage labourer,54000,3800,0,0,1,T1,2,1000,1,1,Apparels,12,12,7000
22720,SANDESHKHALI,38,M,OBC,Mobile Accessories,Daily wage labourer,60000,4000,0,1,1,T1,3,1000,1,1,Retail Store,12,12,7000
22721,,30,M,SC,Home Appliance Repairs,Daily wage labourer,54000,3800,0,1,1,T1,3,900,1,1,Repair Services,12,12,7000
22722,PUSAD,35,F,OBC,School,none,72000,4000,0,1,1,T2,2,300,1,1,Education Loan,12,12,7000
22723,,50,M,SC,Cloth business,Daily wage labourer,54000,3800,1,0,1,T1,2,1000,1,1,Apparels,12,12,7000
22724,Skhali,24,M,GENERAL,Mobile Accessories,Daily wage labourer,60000,4200,0,0,1,T1,2,500,1,1,Retail Store,12,12,7000
22725,PUSAD,35,F,OBC,School,none,24000,5000,0,2,1,T2,2,500,1,1,Education Loan,12,12,10000
22726,PUSAD,35,F,OBC,School,none,18000,5000,0,2,1,T2,2,300,1,1,Education Loan,12,12,7500
22727,PUSAD,40,F,OBC,School,none,12000,3800,0,1,1,T2,2,500,1,1,Education Loan,12,12,7000
22728,PUSAD,40,F,OBC,11th and 12th,none,18000,5000,0,1,1,T2,2,300,1,1,Education Loan,12,12,7500
22729,pune,38,F,Madari,Vegetable vendor,none,48000,6000,0,5,1,T2,7,150,0,1,Agro Based Businesses,12,12,7000
22730,pune,55,F,Madari,Applique work,none,36000,3000,0,0,1,T2,3,120,0,1,Handicrafts,12,12,6000
22731,Noorsarai,36,F,OBC,Paddy cultivation,Agriculture,40000,2800,0,0,1,T2,3,550,0,1,Farming/ Agriculture,12,12,8000
22732,pune,32,F,Madari,Petty shop,Others,84000,3500,0,4,1,T2,6,120,0,1,Retail Store,12,12,7000
22733,Noorsarai,43,F,OBC,Paddy cultivation,Others,30000,3000,0,2,1,T2,4,500,0,1,Farming/ Agriculture,12,12,8000
22734,pune,35,F,Buddha,Artificial Jewellery Business,none,30000,3500,0,1,1,R,3,180,1,1,Artifical Jewellry Selling,12,12,7000
22735,pune,29,F,Nava-Baudha,Tailoring,none,36000,3000,0,2,1,R,4,180,1,1,Apparels,12,12,7000
22736,pune,43,F,Maratha,Tailoring,none,120000,4000,0,0,1,R,4,220,1,1,Apparels,12,12,7000
22737,pune,54,F,Maratha,Auto Rickshaw,none,120000,4500,1,0,1,T1,6,400,1,1,Transportation Services,12,12,7000
22738,pune,28,M,Matang,Painting,none,120000,4000,0,1,1,R,5,360,1,1,Construction Related Activities,12,12,8000
22739,pune,45,F,Madari,Vegetable vendor,none,108000,5000,0,1,1,T2,5,180,0,1,Agro Based Businesses,12,12,7000
22740,pune,46,M,Chambar,Vegetable vendor,none,84000,4000,0,2,1,T2,4,180,0,1,Agro Based Businesses,12,12,7000
22741,PUSAD,42,F,OBC,School,none,24000,4000,0,2,1,T2,2,1000,1,1,Education Loan,12,12,7000
22742,PUSAD,45,F,OBC,School,none,18000,4000,0,1,1,T2,2,1000,1,1,Education Loan,12,12,7000
22743,Baruipur,24,F,G.C,Thread making,none,13200,4300,0,2,1,T1,4,500,1,0.5,Business Services - II,12,50,10000
22744,Baruipur,24,F,G.C,Beedi rolling business,none,14400,4400,0,2,1,T1,4,450,1,0.5,Tobacco Related Activities,12,50,10000
22745,Baruipur,18,F,G.C,Thread making,none,14400,4000,0,0,1,T1,2,250,1,0.5,Business Services - II,12,50,10000
22746,Baruipur,27,F,G.C,Thread making,none,12000,350,0,2,1,T1,4,350,1,0.5,Business Services - II,12,50,10000
22747,Baruipur,30,F,G.C,Thread making,none,14400,4200,0,2,1,T1,4,500,1,0.5,Business Services - II,12,50,10000
22748,pune,37,M,Muslim,Vegetable vendor,none,84000,4500,0,1,1,T2,3,120,0,0.5,Agro Based Businesses,12,12,7000
22749,pune,32,F,Madari,Ice cream sales,Others,84000,4000,0,4,1,T2,5,180,0,0.5,Eateries,12,12,7000
22750,pune,50,M,Mahar,Auto Rickshaw,none,108000,4000,0,0,1,T2,3,120,0,1,Transportation Services,12,12,7000
22751,pune,55,M,Dhangar,Fish vendor,none,120000,4000,0,0,1,T2,4,250,0,1,Meat Businesses,12,12,7000
22752,pune,48,M,Chambar,Vegetable vendor,none,84000,4000,1,1,1,T1,4,210,0,1,Agro Based Businesses,12,12,7000
22753,pune,38,F,Muslim,Vegetable vendor,none,72000,4000,0,2,1,T2,5,180,0,1,Agro Based Businesses,12,12,7000
22754,pune,35,F,Chricshan,Tea stall,none,120000,4000,0,2,1,R,5,300,1,1,Eateries,12,12,7000
22755,Baruipur,27,F,G.C,Thread making,none,14400,4400,0,1,1,T1,3,300,1,0.5,Business Services - II,12,50,10000
22756,Baruipur,29,F,G.C,Thread making,none,12000,4400,0,2,1,T1,4,250,1,0.5,Business Services - II,12,50,10000
22757,pune,33,F,Gosavi,Tailoring,none,96000,4000,0,3,1,T2,5,150,0,1,Apparels,12,12,7000
22758,Baruipur,34,F,G.C,Thread making,none,12000,4000,0,1,1,T1,3,600,1,0.5,Business Services - II,12,50,8000
22759,Baruipur,36,F,G.C,Thread making,none,14400,4500,0,0,1,T1,3,350,1,0.5,Business Services - II,12,50,10000
22760,pune,33,F,Muslim,Mess Work,none,84000,4000,0,3,1,R,5,250,1,1,Eateries,12,12,5000
22761,pune,44,F,Madari,Vegetable vendor,none,120000,4000,0,1,1,T2,5,180,0,0.5,Agro Based Businesses,12,12,7000
22762,pune,42,F,Nava-Baudha,Tailoring,none,120000,4000,0,0,1,R,4,250,1,1,Apparels,12,12,7000
22763,pune,45,F,Mahar,Mess Work,none,96000,2500,0,0,1,T2,2,150,1,1,Eateries,12,12,6000
22764,PUSAD,45,F,ST,11th and 12th,none,18000,4000,0,1,1,T2,3,300,1,1,Education Loan,12,12,10000
22765,PUSAD,35,F,OBC,School,none,48000,3000,0,2,1,T2,2,200,1,1,Education Loan,12,12,10000
22766,PUSAD,40,F,Muslim,Grocery store,none,80000,4000,0,3,1,T2,2,800,1,1,Agro Based Businesses,12,12,12000
22767,PUSAD,35,F,Muslim,Tailoring,none,18000,3800,0,3,1,T2,2,600,1,1,Apparels,12,12,12000
22768,PUSAD,45,F,Muslim,Chicken & mutton shop,none,24000,5000,0,1,1,T2,3,1000,1,1,Meat Businesses,12,12,12000
22769,PUSAD,31,F,Muslim,Grocery store,none,24000,4000,0,3,1,T2,2,500,1,1,Agro Based Businesses,12,12,12000
22770,pune,40,F,Chambar,Fast Food Stall,none,72000,4000,0,1,1,T2,4,120,0,1,Eateries,12,12,7000
22771,pune,45,F,Nepali,Saree business,none,96000,4000,0,0,1,T2,4,150,0,1,Apparels,12,12,7000
22772,PUSAD,30,F,ST,Vegetable vendor,none,18000,3000,0,4,1,T2,2,100,0,1,Agro Based Businesses,12,12,8000
22773,pune,40,F,Madrasi,Mess Work,none,108000,3500,0,1,1,T2,3,180,0,1,Eateries,12,12,7000
22774,PUSAD,25,F,OBC,Vegetable vendor,none,18000,3500,0,3,1,T2,2,600,1,1,Agro Based Businesses,12,12,8000
22775,pune,25,F,Muslim,Tailoring,none,60000,4000,0,2,1,T2,4,120,0,1,Apparels,12,12,7000
22776,PUSAD,26,F,ST,Vegetable vendor,none,18000,3500,0,3,1,T2,2,400,1,1,Agro Based Businesses,12,12,8000
22777,pune,39,M,Bauddh,Contract work,none,108000,4000,0,3,1,T2,5,150,0,1,Construction Related Activities,12,12,7000
22778,PUSAD,40,F,OBC,Tailoring,none,12000,2200,0,0,1,T2,2,300,0,1,Apparels,12,12,8000
22779,Joynagar,34,F,G.C,Tailoring,none,14400,4600,0,3,1,T1,5,400,1,0.5,Apparels,12,50,10000
22780,Joynagar,21,F,G.C,Bird Selling,none,12000,3700,0,0,1,T1,2,300,1,0.5,Meat Businesses,12,50,10000
22781,PUSAD,30,F,OBC,Tailoring,none,12000,2500,0,1,1,T1,2,400,1,1,Apparels,12,12,8000
22782,pune,40,F,Muslim,Footwear business,Daily wage labourer,120000,4000,0,1,1,T2,5,120,0,1,Retail Store,12,12,7000
22783,PUSAD,35,F,Muslim,Snacks business,none,24000,4000,0,4,1,T2,2,500,1,1,Food Items,12,12,12000
22784,PUSAD,28,F,Muslim,Bangles business,none,36000,4000,0,2,1,T2,2,700,1,1,Artifical Jewellry Selling,12,12,12000
22785,Joynagar,36,F,G.C,Poultry farm,none,12000,4300,0,2,1,T1,4,500,1,0.5,Meat Businesses,12,50,10000
22786,Joynagar,30,F,G.C,Betel shop,none,12000,4000,0,2,1,T1,4,450,1,0.5,Tobacco Related Activities,12,50,10000
22787,PUSAD,27,F,Muslim,Snacks business,none,18000,3500,0,3,1,T2,2,300,0,1,Food Items,12,12,12000
22788,pune,38,F,Muslim,Cloth business,none,120000,4000,0,0,1,R,3,180,0,1,Apparels,12,12,7000
22789,Joynagar,34,F,G.C,Beedi rolling business,none,14400,4500,0,3,1,T1,4,600,1,0.5,Tobacco Related Activities,12,50,10000
22790,Joynagar,47,F,G.C,Vegetable cultivation,none,13200,3500,0,0,1,T2,2,250,1,0.5,Farming/ Agriculture,12,50,10000
22791,PUSAD,28,F,Muslim,Snacks business,none,24000,3500,0,3,1,T2,2,500,1,1,Food Items,12,12,12000
22792,Joynagar,25,F,G.C,Artificial Flower Making,none,12000,4000,0,1,1,T2,3,300,1,0.5,Flower Business,12,50,10000
22793,Joynagar,21,F,G.C,Artificial Flower Making,none,12000,4000,0,1,1,T1,3,350,1,0.5,Flower Business,12,50,10000
22794,Joynagar,24,F,G.C,Artificial Flower Making,none,12000,4100,0,2,1,T1,4,350,1,0.5,Flower Business,12,50,10000
22795,Joynagar,33,F,S.C,Flower Business,none,12000,4300,0,2,1,T1,4,400,1,0.5,Agro Based Businesses,12,50,10000
22796,Joynagar,26,F,S.C,Vegetable cultivation,none,12000,4000,0,2,1,T1,4,300,1,0.5,Farming/ Agriculture,12,50,5000
22797,Joynagar,32,F,S.C,Artificial Flower Making,none,12000,4000,0,1,1,T1,3,600,1,0.5,Flower Business,12,50,5000
22798,Joynagar,35,F,S.C,Vegetable cultivation,none,12000,4500,0,3,1,T1,5,650,1,0.5,Farming/ Agriculture,12,50,5000
22799,PUSAD,46,F,Muslim,Bangles business,none,24000,4000,0,0,1,T2,4,600,1,1,Artifical Jewellry Selling,12,12,12000
22800,Joynagar,35,F,S.C,General store,none,14400,4200,0,2,1,R,4,600,1,0.5,Retail Store,12,50,5000
22801,pune,58,F,Mahar,Dry fish selling,Others,36000,2000,0,0,1,T2,1,100,0,0.5,Meat Businesses,12,12,5000
22802,Joynagar,21,F,G.C,Beedi rolling business,none,12000,3700,0,0,1,R,2,350,1,0.5,Tobacco Related Activities,12,50,5000
22803,pune,28,F,Madari,Cloth business,none,72000,4000,0,4,1,T2,6,120,0,1,Apparels,12,12,6000
22804,MUZAFFARPUR,45,F,OBC,Cotton Business,Livestock rearing,60000,5000,0,2,1,R,3,100,1,1,Agro Based Businesses,12,50,8000
22805,MUZAFFARPUR,46,F,OBC,Bakery,Livestock rearing,60000,5000,0,2,1,R,3,100,1,1,Eateries,12,50,8000
22806,Gocharan,32,F,S.C,Fish rearing,none,12000,4000,0,2,1,T1,4,300,1,0.5,Meat Businesses,12,50,8000
22807,Gocharan,31,F,G.C,Vegetable cultivation,none,12000,4300,0,2,1,R,4,750,1,0.5,Farming/ Agriculture,12,50,8000
22808,Gocharan,41,F,G.C,Vegetable cultivation,none,12000,4000,0,1,1,T1,4,700,1,0.5,Farming/ Agriculture,12,50,8000
22809,Gocharan,23,F,G.C,Beedi rolling business,none,12000,4200,0,1,1,T1,3,600,1,0.5,Tobacco Related Activities,12,50,8000
22810,Gocharan,25,F,G.C,Vegetable cultivation,none,12000,4100,0,2,1,T1,4,350,1,0.5,Farming/ Agriculture,12,50,8000
22811,Gocharan,41,F,G.C,Vegetable cultivation,none,12000,4000,0,0,1,T1,2,450,1,0.5,Farming/ Agriculture,12,50,8000
22812,Gocharan,23,F,G.C,Vegetable cultivation,none,12000,4000,0,1,1,T1,3,300,1,0.5,Farming/ Agriculture,12,50,8000
22813,Gocharan,29,F,G.C,Beauty parlour,none,24000,5000,0,1,1,R,3,450,1,0.5,Beauty Salon,12,50,8000
22814,Gocharan,41,F,G.C,Readymade Garments,none,14400,4000,0,0,1,R,2,360,1,0.5,Apparels,12,50,8000
22815,Gocharan,23,F,G.C,Tailoring,none,14400,4200,0,2,1,T1,3,350,1,0.5,Apparels,12,50,8000
22816,Pune,37,F,Muslim,School,none,60000,4000,0,3,1,T2,5,180,0,1,Education Loan,12,12,8000
22817,pune,30,F,Matang,School,none,120000,5500,0,3,1,T2,5,150,0,1,Education Loan,12,12,6000
22818,Gocharan,43,F,G.C,Optician Store,none,36000,3500,0,0,1,R,3,400,1,0.5,Retail Store,12,50,8000
22819,Gocharan,29,F,G.C,Embroidery work,none,12000,4200,0,2,1,T1,4,400,1,0.5,Handicrafts,12,50,5000
22820,pune,40,F,Muslim,School,none,108000,5000,0,2,1,T2,4,150,0,1,Education Loan,12,12,7000
22821,pune,39,F,Chricshan,College,none,72000,5500,0,1,1,T2,4,180,0,1,Education Loan,12,12,12000
22822,pune,33,F,Matang,School,none,72000,5000,0,3,1,T2,5,160,0,1,Education Loan,12,12,7000
22823,pune,32,F,Nava-Baudha,School,none,96000,4500,0,1,1,T2,2,120,0,1,Education Loan,12,12,7000
22824,Sambalpur,41,F,OBC,Grocery store,Others,36000,2000,0,2,1,T1,5,200,0,0.5,Agro Based Businesses,12,12,8000
22825,Sambalpur,33,F,OBC,Tiffin center,Others,24000,1800,0,3,1,T1,5,200,1,0.5,Eateries,12,12,8000
22826,Sambalpur,51,F,OBC,Dry fish selling,Others,24000,1200,0,0,1,T1,4,200,0,0.5,Meat Businesses,12,12,8000
22827,Sambalpur,54,F,ST,Goat rearing,Others,36000,1800,0,1,1,T1,3,200,0,0.5,Meat Businesses,12,12,8000
22828,pune,40,F,Nava-Baudha,11th and 12th,none,72000,4000,0,2,1,T2,4,120,0,1,Education Loan,12,12,8500
22829,Sambalpur,35,F,OBC,Goat rearing,Others,24000,1300,0,2,1,T1,4,200,0,0.5,Meat Businesses,12,12,8000
22830,pune,35,F,Mehatar,School,none,60000,4500,0,2,1,R,4,300,1,1,Education Loan,12,12,6500
22831,pune,35,F,Gosavi,School,none,48000,5000,0,2,1,T2,4,120,0,1,Education Loan,12,12,8000
22832,pune,34,F,Muslim,School,none,96000,4000,0,1,1,T2,2,100,0,1,Education Loan,12,12,6000
22833,Biharsharif,27,F,BC,Buffalo rearing,Agriculture,24000,2000,0,2,1,T2,4,450,0,0.5,Animal husbandry,12,12,8000
22834,Rahui,40,F,BC,Buffalo rearing,Agriculture,30000,2500,0,3,1,R,4,700,0,1,Animal husbandry,12,12,8000
22835,Salempur,40,F,BC,Buffalo rearing,Agriculture,18000,2000,0,3,1,T2,5,650,0,0.5,Animal husbandry,12,12,8000
22836,Salempur,34,F,BC,Vegetable cultivation,Livestock rearing,50000,3000,0,3,1,R,5,600,0,1,Farming/ Agriculture,12,12,8000
22837,Biharsharif,39,F,BC,Buffalo rearing,Daily wage labourer,36000,3000,0,3,1,R,5,700,0,0.5,Animal husbandry,12,12,8000
22838,Biharsharif,37,F,BC,Vegetable cultivation,Livestock rearing,50000,3000,0,1,1,R,4,600,0,0.5,Farming/ Agriculture,12,12,8000
22839,Biharsharif,42,F,BC,Buffalo rearing,Agriculture,50000,3500,0,3,1,R,5,650,0,0.5,Animal husbandry,12,12,8000
22840,Biharsharif,34,F,BC,Vegetable cultivation,Livestock rearing,45000,4500,0,3,1,R,5,600,0,1,Farming/ Agriculture,12,12,8000
22841,Biharsharif,42,F,BC,Buffalo rearing,Agriculture,50000,3500,0,1,1,R,4,550,0,0.5,Animal husbandry,12,12,8000
22842,pune,36,F,Muslim,School,none,60000,6000,1,2,1,T2,5,180,0,1,Education Loan,12,12,8000
22843,Biharsharif,31,F,BC,Vegetable cultivation,Livestock rearing,40000,3000,0,3,1,R,6,700,0,0.5,Farming/ Agriculture,12,12,8000
22844,Noorsarai,30,F,BC,Juice stall,Agriculture,40000,3000,0,3,1,R,5,700,0,0.5,Eateries,12,12,8000
22845,Noorsarai,43,F,BC,Juice stall,Agriculture,50000,3500,0,3,1,R,6,700,0,1,Eateries,12,12,8000
22846,Noorsarai,48,F,BC,Juice stall,Daily wage labourer,50000,4000,0,3,1,R,4,600,0,0.5,Eateries,12,12,8000
22847,Noorsarai,28,F,BC,Juice stall,Agriculture,50000,3500,0,3,1,R,5,600,0,1,Eateries,12,12,8000
22848,Noorsarai,28,F,BC,Juice stall,Daily wage labourer,50000,3500,0,2,1,R,4,800,0,0.5,Eateries,12,12,8000
22849,Noorsarai,26,F,OBC,Tailoring,none,40000,3000,0,2,1,T2,4,400,0,1,Apparels,12,12,8000
22850,Noorsarai,30,F,OBC,Paddy cultivation,Others,40000,3000,0,3,1,R,5,800,0,1,Farming/ Agriculture,12,12,8000
22851,Noorsarai,36,F,BC,Buffalo rearing,Agriculture,35000,3000,0,3,1,R,5,550,0,1,Animal husbandry,12,12,8000
22852,Noorsarai,32,F,OBC,Paddy cultivation,Others,40000,3000,0,1,1,R,4,550,0,1,Farming/ Agriculture,12,12,8000
22853,D.Barasat,27,F,S.C,Basket making business,none,14400,3800,0,2,1,T1,4,300,1,0.5,Handicrafts,12,50,10000
22854,Noorsarai,19,F,OBC,Buffalo rearing,Agriculture,30000,4000,0,1,1,R,3,500,0,0.5,Animal husbandry,12,12,8000
22855,D.Barasat,52,F,S.C,Grocery store,none,12000,3500,0,0,1,T1,2,350,1,0.5,Agro Based Businesses,12,50,10000
22856,D.Barasat,25,F,S.C,Basket making business,none,14400,4000,0,2,1,T1,4,300,1,0.5,Handicrafts,12,50,10000
22857,D.Barasat,55,F,S.C,Basket making business,none,12000,3200,1,0,1,T1,2,300,1,0.5,Handicrafts,12,50,10000
22858,D.Barasat,20,F,S.C,Basket making business,none,12000,3900,0,1,1,T1,3,300,1,0.5,Handicrafts,12,50,10000
22859,Pune,34,F,Matang,School,none,72000,5000,0,2,1,T2,4,350,0,1,Education Loan,12,12,6000
22860,Pune,45,F,Chabhar,11th and 12th,none,60000,6500,0,4,1,T2,8,300,0,1,Education Loan,12,12,10000
22861,Pune,38,F,Dhangar,School,none,72000,4000,0,2,1,R,4,300,1,1,Education Loan,12,12,12000
22862,Pune,38,M,Lingayat,11th and 12th,none,66000,5500,0,2,1,R,4,144,0,1,Education Loan,12,12,12000
22863,Pune,38,F,Muslim,11th and 12th,none,72000,6000,0,2,1,T2,4,140,1,1,Education Loan,12,12,12000
22864,Pune,36,F,Maratha,School,none,108000,6500,0,3,1,R,5,150,0,1,Education Loan,12,12,12000
22865,Pune,40,F,Muslim,School,none,36000,5000,0,1,1,T2,5,180,0,1,Education Loan,12,12,12000
22866,Pune,38,F,Matang,School,none,12000,5500,0,2,1,T2,5,150,0,1,Education Loan,12,12,11700
22867,Shantipur,38,F,Sechudle Caste,Saree business,none,24000,3500,0,2,1,T1,4,600,1,1,Apparels,12,50,15000
22868,Shantipur,46,F,General Caste,Saree business,none,24000,4000,0,0,1,R,3,700,1,1,Apparels,12,50,12000
22869,Pune,35,F,Muslim,School,none,54000,5000,0,2,1,T2,4,180,0,1,Education Loan,12,12,10500
22870,Pune,27,F,Nava-Baudha,School,none,96000,4000,0,2,1,T2,4,200,0,1,Education Loan,12,12,7000
22871,Shantipur,30,F,General Caste,Saree business,none,24000,3000,0,2,1,T1,4,700,1,1,Apparels,12,50,4000
22872,Pune,23,F,Nava-Baudha,School,none,84000,3500,0,1,1,R,4,200,0,1,Education Loan,12,12,7000
22873,Shantipur,33,F,Sechudle Caste,Handloom Work,none,24000,3500,0,2,1,T1,4,700,1,1,Handicrafts,12,50,15000
22874,Shantipur,50,F,General Caste,Saree business,none,18000,3000,0,0,1,T1,4,700,1,1,Apparels,12,50,13000
22875,Shantipur,37,F,General Caste,Grocery store,none,24000,4000,0,2,1,T1,4,500,1,1,Agro Based Businesses,12,50,12000
22876,Shantipur,43,F,Sechudle Caste,Flower Business,none,24000,4000,0,1,1,T1,4,900,1,1,Agro Based Businesses,12,50,12000
22877,Shantipur,38,F,General Caste,Handloom Work,none,24000,4000,0,1,1,T1,3,700,1,1,Handicrafts,12,50,15000
22878,Shantipur,35,F,Sechudle Caste,Handloom Work,none,24000,3500,0,2,1,T1,4,400,1,1,Handicrafts,12,50,10000
22879,Shantipur,25,F,Sechudle Caste,Handloom Work,none,24000,4000,0,0,1,T1,2,700,1,1,Handicrafts,12,50,15000
22880,Shantipur,25,F,Sechudle Caste,Handloom Work,none,24000,4000,0,1,1,T1,3,700,1,1,Handicrafts,12,50,10000
22881,Joynagar,27,F,S.C,Readymade Garments,none,14400,4200,0,3,1,T1,5,350,1,0.5,Apparels,12,50,10000
22882,D.Barasat,34,F,G.C,Saree business,none,12000,4300,0,1,1,T1,4,500,1,0.5,Apparels,12,50,10000
22883,D.Barasat,43,F,S.C,Basket making business,none,14400,4500,0,1,1,T1,4,300,1,0.5,Handicrafts,12,50,10000
22884,D.Barasat,24,F,S.C,Basket making business,none,14400,4000,0,2,1,T1,4,300,1,0.5,Handicrafts,12,50,10000
22885,D.Barasat,28,F,S.C,Basket making business,none,12000,3900,0,2,1,T1,4,300,1,0.5,Handicrafts,12,50,10000
22886,D.Barasat,35,F,G.C,Basket making business,none,12000,4000,0,2,1,T1,4,450,1,0.5,Handicrafts,12,50,5000
22887,D.Barasat,39,F,G.C,Cloth business,none,12000,4000,0,3,1,T1,5,300,1,0.5,Apparels,12,50,5000
22888,Pune,28,F,Nava-Baudha,School,none,84000,6000,0,3,1,T2,5,120,0,1,Education Loan,12,12,7000
22889,Pune,25,F,Jangam,School,none,96000,5000,0,2,1,T2,4,180,1,1,Education Loan,12,12,7000
22890,Pune,29,F,Nava-Baudha,School,none,84000,4500,0,3,1,T2,4,150,0,1,Education Loan,12,12,11700
22891,Pune,30,F,Madari,School,none,72000,4000,0,2,1,T2,4,120,0,1,Education Loan,12,12,7000
22892,Pune,40,F,Chabhar,College,none,84000,4000,0,1,1,T2,4,180,0,1,Education Loan,12,12,12000
22893,PUSAD,32,F,NT,School,none,18000,4500,0,2,1,R,2,500,1,1,Education Loan,12,12,10000
22894,PUSAD,35,F,NT,School,none,18000,3800,0,3,1,R,2,600,1,1,Education Loan,12,12,10000
22895,Pune,39,M,Kumbhar,11th and 12th,none,48000,4000,0,2,1,R,4,330,1,1,Education Loan,12,12,12000
22896,Pune,35,F,Nepali,College,none,60000,4000,0,1,1,T1,4,150,0,1,Education Loan,12,12,11600
22897,Pune,32,F,Muslim,School,none,72000,3000,0,2,1,T2,3,120,0,1,Education Loan,12,12,6600
22898,Pune,26,F,Mahar,School,none,96000,4000,0,2,1,R,4,300,1,1,Education Loan,12,12,7000
22899,Pune,45,F,Matang,College,none,120000,5000,0,0,1,T2,5,250,1,1,Education Loan,12,12,12000
22900,Shantipur,42,F,Minority,Handloom Work,none,54000,3500,0,2,1,T1,4,700,1,1,Handicrafts,12,50,10000
22901,Pune,45,F,Maratha,College,none,72000,4000,0,2,1,T2,4,200,0,1,Education Loan,12,12,11000
22902,Shantipur,45,F,Minority,Handloom Work,none,60000,4000,0,2,1,T1,4,900,1,1,Handicrafts,12,50,12000
22903,Shantipur,53,F,Minority,Handloom Work,none,60000,4000,1,1,1,T1,4,900,1,1,Handicrafts,12,50,13000
22904,Shantipur,33,F,Minority,Handloom Work,none,60000,4000,0,1,1,T1,4,900,1,1,Handicrafts,12,50,15000
22905,Shantipur,42,F,Minority,Handloom Work,none,60000,4000,0,2,1,T1,4,900,1,1,Handicrafts,12,50,12000
22906,Shantipur,43,F,Minority,Handloom Work,none,60000,4000,0,2,1,T1,4,700,1,1,Handicrafts,12,50,15000
22907,Shantipur,23,F,Minority,Handloom Work,none,24000,3500,0,2,1,T1,4,400,1,1,Handicrafts,12,50,10000
22908,Shantipur,36,F,Minority,Handloom Work,none,24000,3500,0,2,1,T1,4,400,1,1,Handicrafts,12,50,11000
22909,Shantipur,26,F,Minority,Handloom Work,none,24000,3500,0,2,1,T1,4,400,1,1,Handicrafts,12,50,10000
22910,Shantipur,26,F,Minority,Handloom Work,none,24000,3500,0,2,1,T1,4,300,1,1,Handicrafts,12,50,12000
22911,Shantipur,40,F,Minority,Handloom Work,none,60000,3500,0,1,1,T1,2,300,1,1,Handicrafts,12,50,8000
22912,Shantipur,20,F,Minority,Handloom Work,none,60000,3500,0,1,1,T1,3,300,1,1,Handicrafts,12,50,12000
22913,Shantipur,22,F,Minority,Handloom Work,none,60000,3500,0,2,1,T1,4,300,1,1,Handicrafts,12,50,12000
22914,Shantipur,27,F,General Caste,Handloom Work,none,60000,3500,0,1,1,T1,3,500,1,1,Handicrafts,12,50,8000
22915,PUSAD,36,F,OBC,School,none,18000,3200,0,2,1,T2,2,400,1,1,Education Loan,12,12,6000
22916,PUSAD,48,F,OBC,School,none,24000,4500,0,1,1,R,3,1000,1,1,Education Loan,12,12,12000
22917,Shantipur,23,F,Sechudle Caste,Handloom Work,none,48000,3000,0,2,1,T1,4,500,1,1,Handicrafts,12,50,10000
22918,PUSAD,39,F,OBC,School,none,18000,3200,0,2,1,T2,2,500,1,1,Education Loan,12,12,8000
22919,Shantipur,38,F,Sechudle Caste,Handloom Work,none,54000,3500,0,1,1,T1,4,700,1,1,Handicrafts,12,50,6000
22920,PUSAD,24,F,OBC,School,none,18000,3500,1,1,1,T2,2,500,1,1,Education Loan,12,12,5000
22921,Shantipur,42,F,Sechudle Caste,Handloom Work,none,54000,3500,0,1,1,T1,4,900,1,1,Handicrafts,12,50,10000
