index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
53799,77449,Baking,Oils & Shortening,,Baking/Oils & Shortening,12443077,https://www.walmart.com/ip/WESSON-Pure-Canola-Oil-0-g-Trans-Fat-Cholesterol-Free-24-oz/12443077?fulfillmentIntent=Pickup,WESSON Pure Canola Oil 0 g Trans Fat Cholesterol Free 24 oz.,Wesson,4.44,4.44,24,,2022-09-11 21:20:04,16217603
22309,60007,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,46490639,https://www.walmart.com/ip/Great-Value-Original-Strawberry-Strawberry-Banana-Lowfat-Yogurt-6-oz-12-count/46490639?fulfillmentIntent=Pickup,"Great Value Original Strawberry + Strawberry Banana Lowfat Yogurt, 6 oz, 12 count",Great Value,5.33,5.33,6,,2022-09-11 21:20:04,16186113
521547,53215,Pantry,Canned goods,Shop all,Pantry/Canned goods,49914752,https://www.walmart.com/ip/4-Cans-Great-Value-Chunk-Chicken-Breast-12-5-oz/49914752?fulfillmentIntent=Pickup,"(4 Cans) Great Value Chunk Chicken Breast, 12.5 oz",Great Value,9.98,9.98,12.5,,2022-09-11 21:20:04,16685351
422446,33647,Pantry,Cooking oils & vinegars,Shop all,Pantry/Cooking oils & vinegars,46651261,https://www.walmart.com/ip/Great-Value-Light-Tasting-Olive-Oil-25-5-fl-oz/46651261?fulfillmentIntent=Pickup,"Great Value Light Tasting Olive Oil, 25.5 fl oz",Great Value,7.76,7.76,25.5,,2022-09-11 21:20:04,16586250
277436,66062,Beverages,Tea,Great Value,Beverages/Tea,245296828,https://www.walmart.com/ip/Great-Value-Southern-Sweet-Tea-Drink-Enhancer-3-11-fl-oz/245296828?fulfillmentIntent=Pickup,"Great Value Southern Sweet Tea Drink Enhancer, 3.11 fl oz",Great Value,3.92,3.92,3.11,,2022-09-11 21:20:04,16441240
59791,75052,Dairy & Eggs,Cream & Creamers,,Dairy & Eggs/Cream & Creamers,14574642,https://www.walmart.com/ip/Nestle-Coffee-mate-Italian-Sweet-Creme-Liquid-Coffee-Creamer-32-fl-oz/14574642?fulfillmentIntent=Pickup,Nestle Coffee mate Italian Sweet Creme Liquid Coffee Creamer 32 fl oz,Coffeemate,3.98,3.98,32,,2022-09-11 21:20:04,16223595
208626,6010,Beverages,Tea,Bigelow,Beverages/Tea,20531379,https://www.walmart.com/ip/Bigelow-Decaffeinated-Tea-Green-Tea-With-Lemon-Tea-Bags-20-Count/20531379?fulfillmentIntent=Pickup,"Bigelow Decaffeinated Tea, Green Tea With Lemon, Tea Bags, 20 Count",Bigelow Tea,2.98,2.98,,,2022-09-11 21:20:04,16372430
157607,45011,Snacks,Chips,,Snacks/Chips,37911088,https://www.walmart.com/ip/Orville-Redenbacher-s-Classic-Movie-Theater-Butter-Microwave-Popcorn-Value-Size-3-29-oz-12-count/37911088?fulfillmentIntent=Pickup,"Orville Redenbacher's Classic Movie Theater Butter Microwave Popcorn Value Size, 3.29 oz, 12 count",Orville Redenbacher's,6.36,6.36,3.29,,2022-09-11 21:20:04,16321411
316414,79936,Meat & Seafood,Fresh Food,Prepared meals & sides,Meat & Seafood/Fresh Food,10312194,https://www.walmart.com/ip/John-Soules-Foods-Fire-Grilled-Chicken-Fajitas-Strips-8-oz-Pack-of-1/10312194?fulfillmentIntent=Pickup,"John Soules Foods Fire Grilled Chicken Fajitas Strips, 8 oz, Pack of 1",John Soules Foods,4.88,3.98,8,,2022-09-11 21:20:04,16480218
757,75211,Candy,Better for you,,Candy/Better for you,10533773,https://www.walmart.com/ip/Russell-Stover-Sugar-Free-Mint-Patties-10-oz-20-Ct/10533773?fulfillmentIntent=Pickup,"Russell Stover Sugar-Free Mint Patties, 10 oz., 20 Ct",Russell Stover,6.48,6.48,10,,2022-09-11 21:20:04,16164561
446997,45011,Pantry,Condiments,Shop all,Pantry/Condiments,15077427,https://www.walmart.com/ip/Heinz-Tomato-Ketchup-20-oz-Bottle/15077427?fulfillmentIntent=Pickup,"Heinz Tomato Ketchup, 20 oz Bottle",Heinz,2.56,2.56,20,,2022-09-11 21:20:04,16610801
404927,44035,Pantry,Pasta & pizza,Shop all,Pantry/Pasta & pizza,10448456,https://www.walmart.com/ip/THREE-CHEESE-PASTA-SAUCE/10448456?fulfillmentIntent=Pickup,THREE CHEESE PASTA SAUCE,Francesco Rinaldi,1.88,1.88,,,2022-09-11 21:20:04,16568731
530984,15601,Bakery & Bread,Cookies & Brownies,Snack Mixes & Treats,Bakery & Bread/Cookies & Brownies,838071862,https://www.walmart.com/ip/Freshness-Guaranteed-Harvest-Mixed-Pretzels-14-oz/838071862?fulfillmentIntent=Pickup,"Freshness Guaranteed Harvest Mixed Pretzels, 14 oz",Freshness Guaranteed,5.98,5.98,14,,2022-09-11 21:20:04,16694788
535731,53215,Bakery & Bread,Rolls & Buns,"Tortillas, Pitas & Wraps",Bakery & Bread/Rolls & Buns,19757983,https://www.walmart.com/ip/Mission-Carb-Balance-Fajita-Whole-Wheat-Tortillas-8-Oz-8-Count/19757983?fulfillmentIntent=Pickup,"Mission Carb Balance Fajita Whole Wheat Tortillas, 8 Oz, 8 Count",Mission,3.28,3.28,8,,2022-09-11 21:20:04,16699535
396110,53215,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,721731358,https://www.walmart.com/ip/International-Delight-Hazelnut-Coffee-Creamer-64-oz/721731358?fulfillmentIntent=Pickup,"International Delight Hazelnut Coffee Creamer, 64 oz.",Silk,5.98,5.98,64,,2022-09-11 21:20:04,16559914
157503,45011,Snacks,Chips,,Snacks/Chips,476029133,https://www.walmart.com/ip/Pringles-Potato-Crisps-Chips-BBQ-5-5-Oz-Can/476029133?fulfillmentIntent=Pickup,"Pringles Potato Crisps Chips, BBQ, 5.5 Oz, Can",Pringles,1.96,1.96,5.5,,2022-09-11 21:20:04,16321307
450556,75052,Pantry,Soup,Shop all,Pantry/Soup,618208535,https://www.walmart.com/ip/Campbell-s-Slow-Kettle-Style-Broccoli-Cheddar-Soup-With-A-Crunch-7-Ounce-Microwavable-Cup/618208535?fulfillmentIntent=Pickup,"Campbell's Slow Kettle Style Broccoli Cheddar Soup With A Crunch, 7 Ounce Microwavable Cup",Campbell's,2.08,2.08,7,,2022-09-11 21:20:04,16614360
449929,70072,Pantry,Packaged meals & side dishes,Shop all,Pantry/Packaged meals & side dishes,55420364,https://www.walmart.com/ip/Vietti-Ancho-Chicken-Chili-with-Beans-Porter-Ale-15-oz/55420364?fulfillmentIntent=Pickup,"Vietti Ancho Chicken Chili, with Beans & Porter Ale, 15 oz",Vietti,2.57,2.57,15,,2022-09-11 21:20:04,16613733
254022,23223,Coffee,Coffee Accessories,Coffee Mugs,Coffee/Coffee Accessories,116767588,https://www.walmart.com/ip/Zak-Designs-The-Nightmare-Before-Christmas-15-Ounce-Color-Change-Mug-Sally-Jack-the-Pumpkin-King/116767588?fulfillmentIntent=Pickup,"Zak Designs The Nightmare Before Christmas 15 Ounce Color Change Mug, Sally & Jack the Pumpkin King",Zak Designs,7.96,7.96,15,,2022-09-11 21:20:04,16417826
530642,33647,Meat & Seafood,Fresh Food,Specialty cheeses & meats,Meat & Seafood/Fresh Food,10308726,https://www.walmart.com/ip/Athenos-Traditional-Crumbled-Feta-Cheese-12-oz-Tub/10308726?fulfillmentIntent=Pickup,"Athenos Traditional Crumbled Feta Cheese, 12 oz Tub",Athenos,7.27,7.27,12,,2022-09-11 21:20:04,16694446
45130,66062,Snacks,Crackers,,Snacks/Crackers,801897068,https://www.walmart.com/ip/Wheat-Thins-Sundried-Tomato-Basil-Whole-Grain-Wheat-Crackers-Family-Size-13-oz/801897068?fulfillmentIntent=Pickup,"Wheat Thins Sundried Tomato & Basil Whole Grain Wheat Crackers, Family Size, 13 oz",Wheat Thins,4.28,4.28,13,,2022-09-11 21:20:04,16208934
270806,44035,Meat & Seafood,Fresh Food,Fresh vegetables,Meat & Seafood/Fresh Food,44390952,https://www.walmart.com/ip/Asparagus-Bunch/44390952?fulfillmentIntent=Pickup,"Asparagus, Bunch",PRODUCE UNBRANDED,2.98,2.98,,,2022-09-11 21:20:04,16434610
146182,90650,Beverages,Juices,,Beverages/Juices,959033640,https://www.walmart.com/ip/Simply-Orange-Pulp-Free-Orange-Juice-52-fl-oz/959033640?fulfillmentIntent=Pickup,"Simply Orange Pulp Free Orange Juice, 52 fl oz",simply...,3.98,3.98,52,,2022-09-11 21:20:04,16309986
341224,77449,Pantry,Canned goods,Shop all,Pantry/Canned goods,10309562,https://www.walmart.com/ip/Bumble-Bee-White-Crab-Meat-6-oz-Can/10309562?fulfillmentIntent=Pickup,"Bumble Bee White Crab Meat, 6 oz Can",Bumble Bee,2.94,2.94,6,,2022-09-11 21:20:04,16505028
265950,44035,Bakery & Bread,Tortillas,Flour Tortillas,Bakery & Bread/Tortillas,14123550,https://www.walmart.com/ip/Mission-Super-Soft-Fajita-Flour-Tortillas-23-oz-20-Count/14123550?fulfillmentIntent=Pickup,"Mission Super Soft Fajita Flour Tortillas, 23 oz, 20 Count",Mission,3.24,3.24,23,,2022-09-11 21:20:04,16429754
344339,77449,Pantry,Pasta & pizza,Shop all,Pantry/Pasta & pizza,52796298,https://www.walmart.com/ip/Great-Value-Organic-Roasted-Garlic-Pasta-Sauce-24oz/52796298?fulfillmentIntent=Pickup,Great Value Organic Roasted Garlic Pasta Sauce 24oz,Great Value,2.12,2.12,24,,2022-09-11 21:20:04,16508143
419595,90650,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,37560726,https://www.walmart.com/ip/BOCA-All-American-Veggie-Burgers-with-Non-GMO-Soy-4-ct-Box/37560726?fulfillmentIntent=Pickup,"BOCA All American Veggie Burgers with Non-GMO Soy, 4 ct Box",Boca,4.6,4.6,4,,2022-09-11 21:20:04,16583399
148322,70072,Snacks,Chips,,Snacks/Chips,463228410,https://www.walmart.com/ip/The-Good-Crisp-Company-Gluten-Free-Outback-BBQ-Potato-Crisps-5-6-oz/463228410?fulfillmentIntent=Pickup,The Good Crisp Company Gluten Free Outback BBQ Potato Crisps 5.6 oz,The Good Crisp Company,3.28,3.28,5.6,,2022-09-11 21:20:04,16312126
400776,44035,Pantry,Condiments,Shop all,Pantry/Condiments,46330140,https://www.walmart.com/ip/Barney-Butter-Bare-Smooth-Almond-Butter-10-oz/46330140?fulfillmentIntent=Pickup,"Barney Butter Bare Smooth Almond Butter, 10 oz",Barney Butter,7.32,7.32,10,,2022-09-11 21:20:04,16564580
254798,60007,Meat & Seafood,Fresh Food,Deli meat & cheese,Meat & Seafood/Fresh Food,179341906,https://www.walmart.com/ip/Prima-Della-Pepper-Jack-Cheese/179341906?fulfillmentIntent=Pickup,Prima Della Pepper Jack Cheese,Prima Della,8.24,8.24,,,2022-09-11 21:20:04,16418602
184977,75211,Baking,Sugars & Sweeteners,,Baking/Sugars & Sweeteners,10315011,https://www.walmart.com/ip/Great-Value-Confectioners-Powdered-Sugar-32-oz/10315011?fulfillmentIntent=Pickup,"Great Value Confectioners Powdered Sugar, 32 oz",Great Value,1.7,1.7,32,,2022-09-11 21:20:04,16348781
24121,72034,Candy,Halloween candy,,Candy/Halloween candy,909167877,https://www.walmart.com/ip/Frankford-Mega-Brands-Halloween-Candy-Mix-48-oz-Bag/909167877?fulfillmentIntent=Pickup,"Frankford Mega Brands Halloween Candy Mix, 48 oz Bag",Frankford,10.98,10.98,48,,2022-09-11 21:20:04,16187925
329102,33647,Fresh Produce,Plant-based Protein & Tofu,Shop all,Fresh Produce/Plant-based Protein & Tofu,50039778,https://www.walmart.com/ip/MorningStar-Farms-Veggie-Burgers-Grillers-Original-9-Oz-Bag-Frozen/50039778?fulfillmentIntent=Pickup&athbdg=L1300,"MorningStar Farms Veggie Burgers, Grillers Original, 9 Oz, Bag, Frozen",MorningStar Farms,4.18,3.76,9,,2022-09-11 21:20:04,16492906
340557,78130,Pantry,Soup,Shop all,Pantry/Soup,10321657,https://www.walmart.com/ip/Campbell-s-Condensed-Vegetarian-Vegetable-Soup-10-5-Ounce-Can/10321657?fulfillmentIntent=Pickup,"Campbells Condensed Vegetarian Vegetable Soup, 10.5 Ounce Can",Campbell's Condensed,1.72,1.72,10.5,,2022-09-11 21:20:04,16504361
49015,66062,Snacks,Pretzels,,Snacks/Pretzels,162020760,https://www.walmart.com/ip/Great-Value-Peanut-Butter-Filled-Pretzel-24-oz/162020760?fulfillmentIntent=Pickup&athbdg=L1600,"Great Value Peanut Butter Filled Pretzel, 24 oz",Great Value,5.46,5.46,24,,2022-09-11 21:20:04,16212819
250247,70072,Breakfast & Cereal,Dairy & Eggs,Cream Cheese,Breakfast & Cereal/Dairy & Eggs,10295323,https://www.walmart.com/ip/Philadelphia-Reduced-Fat-Cream-Cheese-Spread-with-1-3-Less-Fat-8-oz-Tub/10295323?fulfillmentIntent=Pickup,"Philadelphia Reduced Fat Cream Cheese Spread with 1/3 Less Fat, 8 oz Tub",Philadelphia,4.24,4.24,8,,2022-09-11 21:20:04,16414051
379265,23223,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,29767935,https://www.walmart.com/ip/Annie-Chun-s-Korean-Sweet-Chili-Noodle-Bowl-Meal-Shelf-Stable-8-oz/29767935?fulfillmentIntent=Pickup,"Annie Chun's Korean Sweet Chili Noodle Bowl Meal, Shelf Stable, 8 oz",Annie Chun's,2.98,2.98,8,,2022-09-11 21:20:04,16543069
477583,77449,Fresh Produce,Salad Kits & Bowls,Shop all,Fresh Produce/Salad Kits & Bowls,20884453,https://www.walmart.com/ip/Litehouse-Jalape-o-Ranch-Dressing-Dip-20-fl-oz-Squeeze-Bottle/20884453?fulfillmentIntent=Pickup,Litehouse Jalapeo Ranch Dressing & Dip 20 fl. oz. Squeeze Bottle,Litehouse,4.74,4.74,20,,2022-09-11 21:20:04,16641387
205464,23111,Bakery & Bread,Fresh Bakery Breads,Artisan Breads,Bakery & Bread/Fresh Bakery Breads,16935739,https://www.walmart.com/ip/Freshness-Guaranteed-Everything-Italian-Loaf-14-oz/16935739?fulfillmentIntent=Pickup,"Freshness Guaranteed Everything Italian Loaf, 14 oz",Marketside,1.78,1.78,14,,2022-09-11 21:20:04,16369268
63340,75052,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,43981980,https://www.walmart.com/ip/Kraft-Colby-Jack-Finely-Shredded-Cheese-16-oz-Bag/43981980?fulfillmentIntent=Pickup,"Kraft Colby Jack Finely Shredded Cheese, 16 oz Bag",Kraft,5.68,5.68,16,,2022-09-11 21:20:04,16227144
10143,72034,Snacks,Chips,,Snacks/Chips,33282308,https://www.walmart.com/ip/Lay-s-Potato-Chips-Lightly-Salted-Classic-Flavor-7-75-oz-Bag/33282308?fulfillmentIntent=Pickup,"Lay's Potato Chips, Lightly Salted Classic Flavor, 7.75 oz Bag",Lay's,3.48,3.48,7.75,,2022-09-11 21:20:04,16173947
35510,53215,Snacks,Chips,,Snacks/Chips,848287419,https://www.walmart.com/ip/PopCorners-Flex-Protein-Crisps-BBQ-5-oz-Bag/848287419?fulfillmentIntent=Pickup,"PopCorners Flex Protein Crisps, BBQ, 5 oz Bag",PopCorners,3.68,3.68,5,,2022-09-11 21:20:04,16199314
264193,15601,Bakery & Bread,Breakfast Breads,English Muffins,Bakery & Bread/Breakfast Breads,10448013,https://www.walmart.com/ip/Thomas-100-Whole-Wheat-English-Muffin-Made-with-Whole-Grains-6-count-12-oz/10448013?fulfillmentIntent=Pickup,"Thomas' 100% Whole Wheat English Muffin, Made with Whole Grains, 6 count, 12 oz",Thomas',3.27,3.27,12,,2022-09-11 21:20:04,16427997
421328,78130,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,653430891,https://www.walmart.com/ip/Starbucks-Dark-Roast-Coffee-with-2X-Caffeine-K-Cup-Coffee-Pods-100-Arabica-12-ct/653430891?fulfillmentIntent=Pickup,"Starbucks Dark Roast Coffee with 2X Caffeine, K-Cup Coffee Pods, 100% Arabica, 12 ct",Starbucks,12.98,12.98,12,,2022-09-11 21:20:04,16585132
22836,63376,Snacks,Pretzels,,Snacks/Pretzels,10900064,https://www.walmart.com/ip/Rold-Gold-Pretzel-Sticks-16-Oz/10900064?fulfillmentIntent=Pickup,"Rold Gold Pretzel Sticks, 16 Oz.",ROLD GOLD,3.68,3.68,16,,2022-09-11 21:20:04,16186640
287689,75052,Bakery & Bread,Rolls & Buns,Hot Dog Buns,Bakery & Bread/Rolls & Buns,10450133,https://www.walmart.com/ip/Great-Value-Hot-Dog-Buns-White-11-oz-8-Count/10450133?fulfillmentIntent=Pickup&athbdg=L1200,"Great Value Hot Dog Buns, White, 11 oz, 8 Count",Great Value,1.0,1.0,11,,2022-09-11 21:20:04,16451493
301120,89108,Meat & Seafood,Fresh Food,"Muffins, donuts, pastries",Meat & Seafood/Fresh Food,451662164,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Frosted-Mini-Donuts-14-Oz/451662164?fulfillmentIntent=Pickup&athbdg=L1600,"Freshness Guaranteed Chocolate Frosted Mini Donuts, 14 Oz",Freshness Guaranteed,3.24,3.24,14,,2022-09-11 21:20:04,16464924
148576,70072,Snacks,Chips,,Snacks/Chips,142432750,https://www.walmart.com/ip/Orville-Redenbacher-s-Movie-Theater-Butter-Microwave-Popcorn-3-29-Oz-6-Ct/142432750?fulfillmentIntent=Pickup,"Orville Redenbacher's Movie Theater Butter Microwave Popcorn, 3.29 Oz, 6 Ct",Orville Redenbacher's,4.98,4.98,3.29,,2022-09-11 21:20:04,16312380
100024,23223,Candy,Chocolate,,Candy/Chocolate,581573011,https://www.walmart.com/ip/HERSHEY-S-Miniatures-Assorted-Milk-and-Dark-Chocolate-Candy-Bars-Individually-Wrapped-17-6-oz-Family-Pack/581573011?fulfillmentIntent=Pickup,"HERSHEY'S, Miniatures Assorted Milk and Dark Chocolate Candy Bars, Individually Wrapped, 17.6 oz, Family Pack",Hershey's,6.74,6.74,17.6,,2022-09-11 21:20:04,16263828
216214,85225,Beverages,Tea,Bigelow,Beverages/Tea,695711042,https://www.walmart.com/ip/Bigelow-Green-Tea-Matcha-Green-With-Turmeric-Tea-Bags-18-Ct/695711042?fulfillmentIntent=Pickup,"Bigelow Green Tea, Matcha Green With Turmeric, Tea Bags, 18 Ct",Bigelow Tea,2.98,2.98,18,,2022-09-11 21:20:04,16380018
257251,53215,Meat & Seafood,Fresh Food,Deli meat & cheese,Meat & Seafood/Fresh Food,289679400,https://www.walmart.com/ip/Land-O-Lakes-Sliced-White-Deli-American-Cheese-Product-Freshly-Sliced/289679400?fulfillmentIntent=Pickup,"Land O Lakes Sliced White Deli American Cheese Product, Freshly Sliced",Land O'Lakes,4.12,4.12,,,2022-09-11 21:20:04,16421055
435656,85225,Pantry,International foods,Shop all,Pantry/International foods,37846306,https://www.walmart.com/ip/Takis-Stix-Flare-Corn-Sticks-Chili-Pepper-and-Lime-Flavored-9-9-Ounce-Bag/37846306?fulfillmentIntent=Pickup,"Takis Stix Flare Corn Sticks, Chili Pepper and Lime Flavored, 9.9 Ounce Bag",Takis,3.48,3.48,9.9,,2022-09-11 21:20:04,16599460
430292,85225,Pantry,Canned goods,Shop all,Pantry/Canned goods,51236573,https://www.walmart.com/ip/Great-Value-Organic-Black-Beans-Canned-15-oz/51236573?fulfillmentIntent=Pickup,"Great Value Organic Black Beans, Canned, 15 oz",Great Value Organic,1.16,1.16,15,,2022-09-11 21:20:04,16594096
130504,23223,Beverages,Drink Mixes,,Beverages/Drink Mixes,172082127,https://www.walmart.com/ip/Caribbean-Dreams-Coconut-Milk-Dry-50g-10-Pack/172082127?fulfillmentIntent=Pickup,Caribbean Dreams Coconut Milk Dry 50g 10 Pack,Caribbean Dreams,0.96,0.96,,,2022-09-11 21:20:04,16294308
215621,48180,Breakfast & Cereal,Breakfast Breads,"Biscuits, Doughs & Rolls",Breakfast & Cereal/Breakfast Breads,14284532,https://www.walmart.com/ip/Pillsbury-Grands-Flaky-Layers-Honey-Butter-Biscuits-8-ct-16-3-oz/14284532?fulfillmentIntent=Pickup,"Pillsbury Grands! Flaky Layers Honey Butter Biscuits, 8 ct., 16.3 oz.",Pillsbury,2.98,2.98,16.3,,2022-09-11 21:20:04,16379425
52231,77449,Baking,Sugars & Sweeteners,,Baking/Sugars & Sweeteners,739644884,https://www.walmart.com/ip/Torani-Sugar-Free-Brown-Sugar-Cinnamon-Syrup-Zero-Calorie-Authentic-Coffeehouse-Syrup-12-7-oz/739644884?fulfillmentIntent=Pickup,"Torani Sugar Free Brown Sugar Cinnamon Syrup, Zero Calorie, Authentic Coffeehouse Syrup, 12.7 oz",Torani,4.27,4.27,12.7,,2022-09-11 21:20:04,16216035
498232,72034,Pantry,Canned goods,Shop all,Pantry/Canned goods,10315953,https://www.walmart.com/ip/Great-Value-Smoked-Oysters-3-75-oz/10315953?fulfillmentIntent=Pickup,"Great Value Smoked Oysters, 3.75 oz",Great Value,2.12,2.12,3.75,,2022-09-11 21:20:04,16662036
45641,66062,Snacks,Healthy Snacks,,Snacks/Healthy Snacks,372286362,https://www.walmart.com/ip/Freshness-Guaranteed-Roasted-and-Salted-Almonds-10-oz/372286362?fulfillmentIntent=Pickup,"Freshness Guaranteed Roasted and Salted Almonds, 10 oz",Freshness Guaranteed,5.98,5.98,10,,2022-09-11 21:20:04,16209445
225354,78130,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,35731569,https://www.walmart.com/ip/Philadelphia-Reduced-Fat-Cream-Cheese-Spread-with-1-3-Less-Fat-16-oz-Tub/35731569?fulfillmentIntent=Pickup,"Philadelphia Reduced Fat Cream Cheese Spread with 1/3 Less Fat, 16 oz Tub",Philadelphia,7.24,7.24,16,,2022-09-11 21:20:04,16389158
319270,30044,Meat & Seafood,Fresh Food,Salad kits and bowls,Meat & Seafood/Fresh Food,128485726,https://www.walmart.com/ip/Marketside-Spinach-Dijon-Salad-4-9-oz/128485726?fulfillmentIntent=Pickup,"Marketside Spinach Dijon Salad, 4.9 oz",Fresh Express,3.47,3.47,4.9,,2022-09-11 21:20:04,16483074
141653,33647,Beverages,Orange Juice & Chilled,,Beverages/Orange Juice & Chilled,158595423,https://www.walmart.com/ip/Alo-Crisp-Aloe-Vera-Juice-Drink-with-Fuji-Apple-and-Pear-16-9-Oz/158595423?fulfillmentIntent=Pickup,"Alo Crisp, Aloe Vera Juice Drink with Fuji Apple and Pear, 16.9 Oz.",Alo,1.98,1.98,16.9,,2022-09-11 21:20:04,16305457
199401,78130,Beverages,Tea,AriZona,Beverages/Tea,16213461,https://www.walmart.com/ip/Arizona-Arnold-Palmer-Lite-Half-Half-Iced-Tea-Lemonade-128-fl-oz/16213461?fulfillmentIntent=Pickup,"Arizona Arnold Palmer Lite Half & Half Iced Tea Lemonade, 128 fl oz",AriZona,3.48,3.48,128,,2022-09-11 21:20:04,16363205
499869,89108,Pantry,International foods,Shop all,Pantry/International foods,47375678,https://www.walmart.com/ip/Juaninas-Orejitas-14-6-oz/47375678?fulfillmentIntent=Pickup,"Juaninas Orejitas, 14.6 oz",Juaninas,3.38,3.38,14.6,,2022-09-11 21:20:04,16663673
405817,89108,Fresh Produce,Salsa & Dips,Shop all,Fresh Produce/Salsa & Dips,19500170,https://www.walmart.com/ip/Dolci-Frutta-Hard-Chocolate-Shell-8-Oz/19500170?fulfillmentIntent=Pickup,"Dolci Frutta, Hard Chocolate Shell, 8 Oz",DOLCI FRUTTA,2.78,2.78,8,,2022-09-11 21:20:04,16569621
54492,75052,Deli,Snacks & Fresh Sandwiches,,Deli/Snacks & Fresh Sandwiches,714429991,https://www.walmart.com/ip/Marketside-Angus-Double-Cheeseburger-Flame-Broiled-9-7-oz/714429991?fulfillmentIntent=Pickup,"Marketside Angus Double Cheeseburger Flame Broiled, 9.7 oz",Marketside,4.0,4.0,9.7,,2022-09-11 21:20:04,16218296
168692,33647,Beverages,Drink Mixes,,Beverages/Drink Mixes,625564768,https://www.walmart.com/ip/Great-Value-Orange-Blast-Drink-Enhancer-3-11-fl-oz-bottle/625564768?fulfillmentIntent=Pickup,"Great Value Orange Blast Drink Enhancer, 3.11 fl oz bottle",Great Value,3.92,3.92,3.11,,2022-09-11 21:20:04,16332496
520672,53215,Pantry,Canned goods,Shop all,Pantry/Canned goods,10320913,https://www.walmart.com/ip/Yoplait-Original-Strawberry-Banana-Low-Fat-Yogurt-6-OZ-Yogurt-Cup/10320913?fulfillmentIntent=Pickup,"Yoplait Original Strawberry Banana Low Fat Yogurt, 6 OZ Yogurt Cup",Yoplait,0.64,0.64,6,,2022-09-11 21:20:04,16684476
504680,90650,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,379150270,https://www.walmart.com/ip/Great-Value-Hazelnut-Cappuccino-Mix-Single-Serve-Medium-Roast-Coffee-Pods-12-Ct/379150270?fulfillmentIntent=Pickup,"Great Value Hazelnut Cappuccino Mix, Single Serve Medium Roast Coffee Pods, 12 Ct",Great Value,4.78,4.78,12,,2022-09-11 21:20:04,16668484
246019,53215,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,11964944,https://www.walmart.com/ip/Nestle-Coffee-mate-Cinnamon-Vanilla-Creme-Liquid-Coffee-Creamer-32-fl-oz/11964944?fulfillmentIntent=Pickup,Nestle Coffee mate Cinnamon Vanilla Creme Liquid Coffee Creamer 32 fl oz,Coffeemate,3.98,3.98,32,,2022-09-11 21:20:04,16409823
