2022-07-20/10:41:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:34:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:35:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:36:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:37:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:38:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:39:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:40:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:41:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:42:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:43:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/10:44:46		 raw_data.csv: Entry loaded successfully!!
